competitionId,teamId,teamMarket,teamName,orbPct,drbPct,astPct,pace,ortg,drtg,ftaRate,tovPct,tovPctAgst,stlPct,blkPct
33533,103680,Hartford,Hawks,0.2707,0.68886,0.55235,65.185,96.26403,109.08462,0.23461,0.19142,0.16091,0.09859,0.10638
33533,103454,Chicago St.,Cougars,0.34208,0.68396,0.49868,65.544,106.85965,110.97718,0.31588,0.17415,0.14902,0.08561,0.07525
36046,103454,Chicago St.,Cougars,0.34213,0.65425,0.45914,66.325,104.37994,105.97568,0.37225,0.16644,0.18367,0.12971,0.08796
27168,103986,New Orleans,Privateers,0.30875,0.65393,0.53904,71.566,93.9943,102.7587,0.36814,0.20774,0.19361,0.11828,0.07123
27249,104053,Omaha,Mavericks,0.27176,0.67412,0.601,71.134,103.77532,108.21594,0.2892,0.16463,0.15641,0.08748,0.06811
27043,103967,NJIT,Highlanders,0.28687,0.68811,0.54121,67.43,106.92965,104.49598,0.36813,0.16606,0.16985,0.09513,0.10777
27168,103967,NJIT,Highlanders,0.35581,0.68198,0.53276,67.164,102.19533,93.53725,0.40672,0.17746,0.18875,0.12641,0.13499
27249,103454,Chicago St.,Cougars,0.30105,0.67578,0.46512,70.259,89.01318,109.2821,0.31236,0.20468,0.17316,0.10123,0.0934
27249,103705,Houston Christian,Huskies,0.3361,0.65048,0.47395,73.321,99.55037,105.68209,0.37849,0.17805,0.19933,0.1018,0.04243
27168,103389,CSU Bakersfield,Roadrunners,0.31637,0.70951,0.53521,66.439,100.72026,102.15137,0.35533,0.17768,0.19957,0.10915,0.05606
27168,104053,Omaha,Mavericks,0.25217,0.63074,0.49516,70.365,101.54485,116.81096,0.30011,0.18304,0.15422,0.09455,0.0674
27249,103826,Longwood,Lancers,0.24851,0.69065,0.58232,71.916,101.67998,116.91411,0.27874,0.16087,0.1359,0.07289,0.05569
27249,103389,CSU Bakersfield,Roadrunners,0.34851,0.6721,0.57687,65.014,104.81544,106.44623,0.35003,0.19103,0.20547,0.12278,0.10825
27168,103705,Houston Christian,Huskies,0.33152,0.68033,0.49017,68.381,92.01419,96.56383,0.36453,0.21108,0.19989,0.0995,0.06815
27249,104381,UTRGV,Vaqueros,0.2572,0.66229,0.62482,65.413,95.21297,104.81548,0.35561,0.20688,0.17501,0.07784,0.05122
27249,103999,North Dakota,Fighting Hawks,0.2843,0.70614,0.52625,67.264,99.63681,99.08147,0.39385,0.18692,0.18035,0.09611,0.11612
27249,103967,NJIT,Highlanders,0.29607,0.68959,0.52478,66.457,103.52537,100.70111,0.30897,0.16011,0.18238,0.10711,0.0877
27168,104391,Utah Valley,Wolverines,0.26083,0.70758,0.57755,64.049,102.83228,103.21367,0.31389,0.16383,0.15899,0.09651,0.07944
27168,104381,UTRGV,Vaqueros,0.29391,0.64776,0.55751,65.074,98.5848,101.11863,0.37828,0.1868,0.19376,0.10152,0.04851
27249,104391,Utah Valley,Wolverines,0.34477,0.71184,0.5409,66.211,104.30865,99.10453,0.35474,0.15771,0.1544,0.09697,0.09543
27168,103454,Chicago St.,Cougars,0.30246,0.67161,0.52246,66.918,95.59492,101.15018,0.25552,0.1825,0.21154,0.13843,0.08267
27043,103831,Louisville,Cardinals,0.37149,0.67295,0.54044,67.947,119.25053,89.97488,0.41219,0.12914,0.21584,0.14762,0.12455
27693,104370,UNC Asheville,Bulldogs,0.26801,0.66805,0.4635,68.98,104.44973,103.59592,0.30208,0.18741,0.17059,0.10058,0.10584
27693,103446,Charleston So.,Buccaneers,0.28195,0.6828,0.45417,69.123,94.16346,106.1479,0.30203,0.20533,0.16093,0.08827,0.10305
27693,104109,Presbyterian,Blue Hose,0.32552,0.72552,0.47094,65.59,97.23094,101.71004,0.34696,0.19463,0.20163,0.10644,0.06931
27693,104376,USC Upstate,Spartans,0.23852,0.70013,0.51301,67.695,97.30291,109.9555,0.29338,0.18501,0.16763,0.09176,0.0732
27693,103691,High Point,Panthers,0.31959,0.71805,0.51773,66.184,100.20694,105.02939,0.3832,0.16042,0.17769,0.09834,0.12586
27693,104488,Winthrop,Eagles,0.35333,0.77867,0.53813,71.223,110.75095,94.12707,0.35569,0.16595,0.19986,0.10414,0.06522
27693,103674,Hampton,Pirates,0.22235,0.68105,0.47173,68.93,99.86928,106.25255,0.28601,0.16427,0.15446,0.08828,0.16108
27693,103638,Gardner-Webb,Runnin' Bulldogs,0.26674,0.7193,0.52074,65.796,107.38355,103.93465,0.29966,0.15493,0.16001,0.08952,0.14689
27693,103411,Campbell,Fighting Camels,0.20677,0.69757,0.55365,64.791,108.08216,103.74083,0.33925,0.16801,0.1896,0.09284,0.06696
27693,104122,Radford,Highlanders,0.34455,0.75728,0.46739,63.72,104.2055,99.58302,0.39631,0.19635,0.16562,0.09366,0.05345
30629,103674,Hampton,Pirates,0.23198,0.68272,0.47452,67.944,94.4555,101.38467,0.36046,0.16303,0.15092,0.07662,0.10445
27693,103826,Longwood,Lancers,0.2766,0.72912,0.45109,65.271,101.43381,103.86399,0.31539,0.17484,0.18266,0.0936,0.06054
27168,103473,Coastal Carolina,Chanticleers,0.39275,0.69521,0.43137,64.7,103.10981,97.64387,0.36101,0.17871,0.20362,0.13289,0.07028
27249,104109,Presbyterian,Blue Hose,0.30419,0.68679,0.48865,60.741,106.77799,108.41725,0.39509,0.18273,0.14973,0.07432,0.04647
30629,103411,Campbell,Fighting Camels,0.22727,0.75209,0.56033,62.678,104.6733,98.07327,0.27505,0.14711,0.16958,0.09836,0.06984
30629,104122,Radford,Highlanders,0.28978,0.74473,0.47447,64.333,96.94296,103.45168,0.27816,0.18151,0.18353,0.10183,0.04696
36046,103446,Charleston So.,Buccaneers,0.27896,0.71362,0.42797,66.933,100.99623,110.05999,0.30689,0.15734,0.12186,0.05713,0.07305
36046,104376,USC Upstate,Spartans,0.24555,0.67385,0.48077,67.231,104.30219,107.14234,0.30234,0.14836,0.16956,0.10695,0.09143
30629,103638,Gardner-Webb,Runnin' Bulldogs,0.28397,0.74336,0.52168,67.287,103.26456,95.35432,0.28749,0.17286,0.16931,0.10795,0.14554
33533,103691,High Point,Panthers,0.31424,0.68027,0.47109,71.493,104.31872,107.92837,0.39368,0.16913,0.14659,0.09165,0.12741
38409,103638,Gardner-Webb,Runnin' Bulldogs,0.33427,0.69765,0.39442,68.974,106.95906,113.27278,0.36225,0.18041,0.1292,0.07554,0.0876
27043,103691,High Point,Panthers,0.30573,0.67321,0.56804,64.418,109.87469,112.36845,0.32862,0.16102,0.1585,0.09158,0.10009
27168,104488,Winthrop,Eagles,0.29254,0.70098,0.45904,60.755,98.30806,100.31758,0.36013,0.18282,0.16273,0.07961,0.06575
27168,104394,VMI,Keydets,0.33174,0.64532,0.53326,72.568,107.27503,106.74375,0.30035,0.1526,0.16673,0.11067,0.09677
27249,103446,Charleston So.,Buccaneers,0.34293,0.69676,0.47425,69.758,109.75414,103.26008,0.35263,0.16177,0.2004,0.11537,0.0718
30629,103446,Charleston So.,Buccaneers,0.28051,0.74556,0.49799,70.084,97.27919,108.00649,0.30383,0.18019,0.15788,0.09312,0.08108
33533,103446,Charleston So.,Buccaneers,0.32609,0.70628,0.45543,65.902,109.7409,112.37352,0.26919,0.14995,0.14772,0.07666,0.07766
27168,103691,High Point,Panthers,0.3542,0.68626,0.55286,66.263,107.25741,99.096,0.3308,0.15131,0.17691,0.10984,0.11683
27249,103473,Coastal Carolina,Chanticleers,0.35593,0.69991,0.47714,65.799,109.32757,99.30912,0.332,0.17562,0.1586,0.09944,0.10408
27249,103691,High Point,Panthers,0.31827,0.66241,0.52145,64.038,109.21145,107.87296,0.38516,0.16275,0.15604,0.08644,0.08302
33533,103638,Gardner-Webb,Runnin' Bulldogs,0.29722,0.75746,0.49077,66.268,105.00912,97.34422,0.34003,0.1676,0.18522,0.10626,0.143
27043,103446,Charleston So.,Buccaneers,0.32533,0.71467,0.4936,67.349,118.45509,105.26212,0.36834,0.13285,0.16007,0.09495,0.07679
27043,103826,Longwood,Lancers,0.27589,0.64332,0.52956,68.396,102.11704,117.42317,0.32033,0.16235,0.16205,0.0985,0.05179
27043,104109,Presbyterian,Blue Hose,0.23106,0.66366,0.48187,65.614,99.63536,116.44763,0.30684,0.16902,0.12966,0.06711,0.07668
27043,103811,Liberty,Flames,0.37912,0.70988,0.51838,64.265,109.4101,108.63207,0.34924,0.17106,0.13943,0.07315,0.1011
27249,104122,Radford,Highlanders,0.3243,0.65415,0.49213,65.622,93.29053,104.52921,0.31006,0.17714,0.19652,0.11149,0.06861
33533,103826,Longwood,Lancers,0.32603,0.73561,0.47894,65.828,111.13201,100.59322,0.33043,0.15297,0.19278,0.0979,0.07209
38409,103826,Longwood,Lancers,0.33059,0.72437,0.50413,69.315,112.89121,106.89499,0.4541,0.1541,0.18826,0.10984,0.06468
38409,104376,USC Upstate,Spartans,0.25843,0.69156,0.48354,72.852,102.64824,114.6589,0.31221,0.17026,0.14932,0.10434,0.06309
27168,104370,UNC Asheville,Bulldogs,0.34467,0.67593,0.55461,68.438,104.43207,100.65687,0.37684,0.17887,0.17964,0.11883,0.13224
27249,103411,Campbell,Fighting Camels,0.31544,0.67912,0.58629,68.421,107.82412,107.41466,0.43535,0.17896,0.15275,0.08933,0.14189
27249,103811,Liberty,Flames,0.32712,0.69203,0.54131,65.247,105.0066,108.91871,0.35587,0.15715,0.15278,0.08032,0.06417
33533,104376,USC Upstate,Spartans,0.25403,0.68692,0.46287,67.149,101.89271,103.14435,0.32149,0.1722,0.18307,0.11,0.13273
33533,104488,Winthrop,Eagles,0.26477,0.66636,0.46506,66.637,110.24281,111.2705,0.40754,0.18489,0.15389,0.07658,0.08383
27043,104370,UNC Asheville,Bulldogs,0.35451,0.66858,0.48086,68.81,112.02635,109.23245,0.43286,0.16724,0.14528,0.09287,0.14614
27168,104109,Presbyterian,Blue Hose,0.23191,0.66859,0.51691,61.898,99.53874,112.61353,0.25671,0.18634,0.14414,0.07288,0.04944
27168,103446,Charleston So.,Buccaneers,0.35,0.71232,0.48289,66.952,109.34537,99.29541,0.31234,0.1517,0.17443,0.10857,0.07442
30629,103962,N.C. A&T,Aggies,0.30176,0.69484,0.48635,67.292,99.85415,103.67874,0.28436,0.16067,0.17749,0.11479,0.09848
30629,104376,USC Upstate,Spartans,0.23134,0.70567,0.53742,68.024,104.24987,106.71139,0.29018,0.1656,0.16026,0.09251,0.09779
33533,104109,Presbyterian,Blue Hose,0.30741,0.70705,0.47911,63.983,97.94228,107.73166,0.36864,0.17797,0.16707,0.08536,0.08958
27043,103411,Campbell,Fighting Camels,0.31915,0.64469,0.58885,63.094,105.94063,112.15803,0.29078,0.1781,0.14058,0.09454,0.11015
27249,103638,Gardner-Webb,Runnin' Bulldogs,0.34906,0.69364,0.502,65.063,99.83784,101.49943,0.34368,0.17711,0.17495,0.10532,0.07223
27249,104488,Winthrop,Eagles,0.32691,0.71414,0.46286,63.069,99.66428,103.43536,0.31456,0.16145,0.19169,0.10661,0.10328
30629,104488,Winthrop,Eagles,0.27153,0.73886,0.50831,67.948,109.41775,102.09899,0.36872,0.18822,0.17248,0.09397,0.07671
38409,103446,Charleston So.,Buccaneers,0.32027,0.72866,0.47724,68.387,104.19923,113.05187,0.44801,0.16671,0.12211,0.06805,0.0634
38409,104370,UNC Asheville,Bulldogs,0.31315,0.67284,0.47665,69.436,116.99343,108.98627,0.3442,0.12705,0.16619,0.10682,0.11713
41097,104370,UNC Asheville,Bulldogs,0.31285,0.69776,0.42805,66.103,109.76159,109.06069,0.39444,0.1545,0.13975,0.08138,0.09879
27168,104122,Radford,Highlanders,0.33465,0.68561,0.50933,67.309,97.64328,99.60894,0.36123,0.16488,0.19511,0.12513,0.09205
41097,104376,USC Upstate,Spartans,0.29924,0.69628,0.4807,68.656,106.48331,105.6318,0.32715,0.15265,0.14993,0.09615,0.12346
41097,104122,Radford,Highlanders,0.3125,0.68528,0.47712,70.816,113.14233,109.62293,0.40133,0.14839,0.16609,0.10961,0.0942
30629,104370,UNC Asheville,Bulldogs,0.27814,0.68052,0.48977,66.702,110.32295,100.75553,0.36764,0.15662,0.16818,0.09514,0.12142
36046,104488,Winthrop,Eagles,0.3178,0.69017,0.46455,66.848,113.05132,104.46398,0.48554,0.16245,0.16628,0.09222,0.08318
41097,103446,Charleston So.,Buccaneers,0.30547,0.70748,0.569,72.756,112.05561,107.565,0.30243,0.16042,0.109,0.06524,0.10781
30629,103691,High Point,Panthers,0.28534,0.69881,0.49505,66.45,101.85247,102.1729,0.34281,0.16865,0.15623,0.09522,0.12681
41097,103826,Longwood,Lancers,0.35326,0.72529,0.47038,68.584,110.25868,105.11387,0.40822,0.16757,0.18249,0.12305,0.07303
41097,103638,Gardner-Webb,Runnin' Bulldogs,0.23838,0.64805,0.41307,69.729,97.69467,122.55293,0.30733,0.17284,0.13666,0.09091,0.06767
27168,103826,Longwood,Lancers,0.29756,0.65739,0.54578,71.123,96.35223,114.05217,0.31243,0.20244,0.16059,0.09555,0.06699
27249,104394,VMI,Keydets,0.27502,0.64156,0.49103,73.631,107.87121,109.06021,0.39083,0.15705,0.18618,0.11151,0.08599
30629,104109,Presbyterian,Blue Hose,0.34079,0.75177,0.50756,65.005,100.77644,100.9622,0.31456,0.16683,0.2031,0.11737,0.08535
30629,103826,Longwood,Lancers,0.34922,0.76514,0.54639,66.584,112.92259,97.97164,0.34417,0.15426,0.18866,0.11698,0.07483
36046,104109,Presbyterian,Blue Hose,0.27635,0.72535,0.47492,67.689,109.70177,107.21359,0.36875,0.14576,0.16663,0.10358,0.09068
38409,104122,Radford,Highlanders,0.34562,0.71223,0.45388,63.599,115.43192,109.42624,0.39823,0.14932,0.14792,0.08635,0.09389
36046,103638,Gardner-Webb,Runnin' Bulldogs,0.29365,0.74105,0.48328,68.964,105.40223,104.88087,0.35241,0.14334,0.14365,0.08395,0.06166
36046,104122,Radford,Highlanders,0.30931,0.66722,0.42021,64.07,111.16075,110.41251,0.28159,0.14278,0.13532,0.08548,0.09957
38409,104109,Presbyterian,Blue Hose,0.29955,0.70761,0.47987,65.246,112.46374,107.50413,0.31659,0.13815,0.16147,0.10279,0.08968
41097,104109,Presbyterian,Blue Hose,0.33863,0.70738,0.5029,65.492,109.25124,108.97674,0.39934,0.16754,0.14057,0.0865,0.12656
27043,104488,Winthrop,Eagles,0.29339,0.69455,0.46041,66.177,109.74295,105.83319,0.40206,0.15963,0.1832,0.09505,0.07454
27168,103411,Campbell,Fighting Camels,0.32873,0.64429,0.53918,66.563,101.66896,106.60996,0.32223,0.17212,0.17606,0.11144,0.08641
27043,103638,Gardner-Webb,Runnin' Bulldogs,0.33669,0.69635,0.58726,66.17,107.7885,102.63243,0.4248,0.15259,0.17806,0.11176,0.07873
27249,104370,UNC Asheville,Bulldogs,0.34429,0.65872,0.61522,69.256,116.14748,102.64983,0.46827,0.16546,0.19293,0.1194,0.06886
41097,104488,Winthrop,Eagles,0.35506,0.73555,0.52427,70.652,117.95986,106.42932,0.43153,0.12765,0.15157,0.09895,0.08609
27043,103473,Coastal Carolina,Chanticleers,0.35085,0.70801,0.42044,67.405,106.08374,100.38681,0.38497,0.17042,0.16325,0.09372,0.08633
36046,104370,UNC Asheville,Bulldogs,0.28081,0.6904,0.5894,68.773,113.44878,105.11567,0.40974,0.14901,0.15591,0.08568,0.11154
38409,104488,Winthrop,Eagles,0.3336,0.69555,0.44888,72.791,115.05964,105.94759,0.46996,0.15187,0.16829,0.10826,0.0883
27168,103638,Gardner-Webb,Runnin' Bulldogs,0.35897,0.69381,0.55373,63.159,102.24626,94.47262,0.34687,0.17549,0.2078,0.12142,0.07589
33533,103411,Campbell,Fighting Camels,0.25332,0.72901,0.5012,63.481,108.00511,105.95783,0.38886,0.16257,0.16739,0.09657,0.09032
27043,104122,Radford,Highlanders,0.32864,0.68399,0.47325,67.622,114.89527,109.46416,0.40295,0.13783,0.15996,0.10386,0.09033
38409,103691,High Point,Panthers,0.3504,0.7046,0.454,65.688,123.86825,104.58155,0.36731,0.13335,0.15023,0.09269,0.07819
33533,104370,UNC Asheville,Bulldogs,0.26292,0.71462,0.49721,68.094,107.72169,100.02728,0.40847,0.18197,0.15843,0.09135,0.10043
36046,103826,Longwood,Lancers,0.38305,0.75454,0.47905,66.547,110.69208,101.42188,0.39162,0.15575,0.17849,0.10312,0.07713
27043,104394,VMI,Keydets,0.33986,0.65179,0.45129,74.385,116.1597,108.71404,0.34494,0.11658,0.1413,0.09543,0.12645
33533,104122,Radford,Highlanders,0.31303,0.72474,0.45757,63.88,108.16119,101.05444,0.28621,0.15756,0.18363,0.10954,0.0867
41097,103691,High Point,Panthers,0.32837,0.70118,0.53594,70.484,126.4168,100.38981,0.41323,0.11116,0.19408,0.14899,0.10994
27168,103811,Liberty,Flames,0.29693,0.67682,0.52864,65.41,104.61184,105.87273,0.39406,0.17251,0.13643,0.08301,0.0757
36046,103691,High Point,Panthers,0.37421,0.7404,0.42743,67.736,122.14969,108.39774,0.42903,0.13433,0.12671,0.07346,0.08186
27693,103535,Denver,Pioneers,0.22065,0.73733,0.48362,69.813,98.81841,112.03015,0.33959,0.18756,0.17118,0.08113,0.0749
27693,104452,Western Ill.,Leathernecks,0.29134,0.77025,0.40909,72.079,101.27735,110.10601,0.35803,0.153,0.15045,0.07334,0.0791
27693,104233,South Dakota St.,Jackrabbits,0.24588,0.79579,0.49924,70.375,114.29439,104.40947,0.37719,0.15582,0.14055,0.07866,0.08523
27693,104366,Kansas City,Roos,0.24411,0.7589,0.55296,65.335,107.33179,95.78868,0.29334,0.17057,0.21557,0.12162,0.07143
27693,104053,Omaha,Mavericks,0.23185,0.7328,0.3776,70.786,95.10302,110.13415,0.29183,0.16204,0.15086,0.08009,0.07845
27693,104231,South Dakota,Coyotes,0.22154,0.75991,0.5178,68.787,110.42773,104.96159,0.32523,0.1401,0.14149,0.06603,0.06893
27693,103999,North Dakota,Fighting Hawks,0.23523,0.7331,0.49117,67.644,100.16164,110.36277,0.34594,0.16871,0.1517,0.07519,0.05314
27693,104000,North Dakota St.,Bison,0.28667,0.80303,0.43247,65.317,106.28017,103.11942,0.33602,0.16492,0.12651,0.05935,0.07077
27168,104231,South Dakota,Coyotes,0.24212,0.6811,0.50681,65.519,106.18449,113.16171,0.37357,0.16175,0.13634,0.09099,0.06472
27249,104231,South Dakota,Coyotes,0.25287,0.70111,0.56197,68.004,103.16955,109.36389,0.33629,0.16788,0.14984,0.09566,0.08699
27693,104054,Oral Roberts,Golden Eagles,0.23301,0.68332,0.45623,71.995,112.1684,104.53789,0.27479,0.14023,0.1582,0.0906,0.08852
30629,104288,St. Thomas (MN),Tommies,0.21083,0.74029,0.47125,65.981,113.21446,114.17433,0.22314,0.10867,0.15155,0.07877,0.03846
30629,104053,Omaha,Mavericks,0.24397,0.70646,0.43444,70.036,99.37767,119.22464,0.28669,0.17144,0.13241,0.06897,0.06937
27043,104231,South Dakota,Coyotes,0.27254,0.70519,0.53436,65.365,105.83467,109.28801,0.38562,0.16433,0.14357,0.08283,0.10144
27249,104115,Purdue Fort Wayne,Mastodons,0.31041,0.71903,0.54233,68.446,101.84601,108.73274,0.37053,0.18211,0.17525,0.09078,0.0681
33533,104452,Western Ill.,Leathernecks,0.27022,0.73386,0.51572,67.589,107.60643,106.62417,0.31909,0.13859,0.1508,0.08493,0.08977
38409,104054,Oral Roberts,Golden Eagles,0.24514,0.69146,0.41463,66.845,109.25092,116.9978,0.34849,0.15126,0.13238,0.07447,0.06731
27043,104452,Western Ill.,Leathernecks,0.26327,0.71915,0.55922,61.349,99.04084,101.30402,0.37151,0.18986,0.17187,0.09719,0.08753
30629,104366,Kansas City,Roos,0.23466,0.74949,0.48187,67.92,109.7593,99.02559,0.31096,0.13822,0.20423,0.10906,0.08333
33533,104231,South Dakota,Coyotes,0.25575,0.73226,0.50993,65.632,105.6237,112.16067,0.272,0.15521,0.13003,0.06761,0.04436
27168,104452,Western Ill.,Leathernecks,0.25552,0.73313,0.56297,57.51,103.07306,92.90542,0.40311,0.17453,0.17888,0.10098,0.12171
30629,103999,North Dakota,Fighting Hawks,0.27078,0.74057,0.50474,68.053,102.82589,115.38406,0.31346,0.15136,0.12824,0.05839,0.04882
41097,104366,Kansas City,Roos,0.27525,0.65041,0.47545,70.489,97.95055,118.50695,0.30954,0.16026,0.14227,0.08878,0.08106
27249,104366,Kansas City,Roos,0.25933,0.65462,0.54363,63.261,101.06763,111.48801,0.30537,0.18305,0.16802,0.09603,0.06224
27249,104000,North Dakota St.,Bison,0.27634,0.71362,0.52298,65.253,111.17264,103.91478,0.38508,0.16606,0.16237,0.09408,0.09122
30629,104231,South Dakota,Coyotes,0.27607,0.7814,0.44632,65.849,113.18055,106.81445,0.33727,0.13138,0.14844,0.06624,0.06586
30629,104054,Oral Roberts,Golden Eagles,0.29206,0.76091,0.38847,70.699,116.86735,104.37495,0.23234,0.1198,0.12894,0.07673,0.10164
36046,104054,Oral Roberts,Golden Eagles,0.21779,0.69584,0.41995,67.241,108.2665,111.07429,0.26706,0.12696,0.13549,0.08332,0.09138
27249,104249,Southern Utah,Thunderbirds,0.32231,0.71164,0.58675,63.418,102.42625,105.84381,0.38708,0.18803,0.17521,0.08467,0.06704
27043,103535,Denver,Pioneers,0.24835,0.66897,0.65541,58.234,111.42813,108.97497,0.33876,0.14825,0.18209,0.11808,0.0999
27168,104115,Purdue Fort Wayne,Mastodons,0.31429,0.73431,0.5376,64.006,101.5771,104.1562,0.38448,0.17668,0.17725,0.11165,0.07319
27043,104233,South Dakota St.,Jackrabbits,0.30242,0.77462,0.54746,65.643,110.2076,104.63771,0.43688,0.15676,0.1488,0.08254,0.08673
27168,104366,Kansas City,Roos,0.29894,0.69741,0.44808,63.999,95.21691,109.96332,0.30714,0.20301,0.17008,0.09217,0.08501
38409,104233,South Dakota St.,Jackrabbits,0.33846,0.77835,0.49398,68.364,116.38069,107.51272,0.30614,0.14939,0.12182,0.06862,0.08179
41097,103535,Denver,Pioneers,0.30833,0.68297,0.40022,68.102,121.60028,121.60028,0.34386,0.12411,0.11434,0.06749,0.05237
27043,103715,IU Indy,Jaguars,0.24302,0.69573,0.42583,65.444,101.1231,113.3473,0.31895,0.14822,0.13513,0.07668,0.07452
33533,104053,Omaha,Mavericks,0.24251,0.71442,0.47679,66.986,101.86298,113.29469,0.2964,0.16391,0.14078,0.08013,0.08371
36046,103999,North Dakota,Fighting Hawks,0.31389,0.74399,0.4324,66.619,112.5167,107.47027,0.31024,0.12847,0.14031,0.09423,0.07773
41097,104233,South Dakota St.,Jackrabbits,0.31362,0.75627,0.52229,66.582,112.81182,108.97818,0.30021,0.14119,0.13427,0.08606,0.07503
27043,104053,Omaha,Mavericks,0.29468,0.68705,0.55706,72.064,110.06537,103.43907,0.37824,0.14941,0.18918,0.11457,0.06576
33533,104233,South Dakota St.,Jackrabbits,0.21463,0.74748,0.41995,66.645,105.61648,103.89498,0.27978,0.1547,0.15547,0.07726,0.08273
27249,103715,IU Indy,Jaguars,0.34653,0.65234,0.45788,65.127,109.98443,110.4587,0.34486,0.15101,0.17286,0.10307,0.07583
30629,103535,Denver,Pioneers,0.23524,0.71767,0.48652,67.037,103.99351,109.66085,0.3181,0.16967,0.14885,0.07696,0.09511
33533,104366,Kansas City,Roos,0.36503,0.70374,0.41494,63.883,99.60278,106.32355,0.3243,0.17014,0.15825,0.09325,0.11326
27168,103715,IU Indy,Jaguars,0.2338,0.66504,0.53165,65.044,99.15141,115.94471,0.24594,0.17029,0.15036,0.08388,0.05919
30629,104452,Western Ill.,Leathernecks,0.29262,0.77879,0.40945,70.894,108.20042,107.20218,0.30225,0.13657,0.15492,0.08621,0.06308
33533,103535,Denver,Pioneers,0.29835,0.72759,0.43473,67.751,105.58956,109.08651,0.4155,0.19093,0.14131,0.08028,0.08412
36046,104231,South Dakota,Coyotes,0.30199,0.72362,0.44686,68.418,109.46305,114.00527,0.30428,0.15909,0.10892,0.05172,0.0442
36046,104366,Kansas City,Roos,0.32622,0.7423,0.50554,65.752,107.63028,103.74623,0.29848,0.1517,0.16646,0.08929,0.11236
38409,103535,Denver,Pioneers,0.26281,0.70259,0.44756,67.227,106.00116,113.6446,0.32877,0.16239,0.1656,0.10035,0.07556
38409,104000,North Dakota St.,Bison,0.28177,0.71802,0.55109,64.967,122.90212,113.00365,0.33406,0.13683,0.10235,0.05548,0.04884
41097,104231,South Dakota,Coyotes,0.30274,0.70775,0.46298,69.71,112.42114,113.25977,0.44751,0.14343,0.14331,0.08786,0.05783
36046,104000,North Dakota St.,Bison,0.26008,0.7634,0.42383,65.351,111.15209,110.12808,0.29607,0.14622,0.12421,0.06441,0.03407
33533,104000,North Dakota St.,Bison,0.25407,0.77119,0.42725,67.878,107.32344,107.76987,0.31355,0.14888,0.11631,0.05803,0.07615
33533,104288,St. Thomas (MN),Tommies,0.24705,0.71889,0.50295,65.669,112.91635,106.87138,0.3066,0.13198,0.15714,0.09087,0.06503
38409,103999,North Dakota,Fighting Hawks,0.34114,0.72143,0.4505,69.087,111.84866,115.09446,0.32818,0.13672,0.1366,0.08278,0.0687
38409,104231,South Dakota,Coyotes,0.30775,0.65228,0.40381,73.027,116.68604,114.65275,0.43964,0.11209,0.1548,0.10332,0.08621
38409,104366,Kansas City,Roos,0.35572,0.71587,0.49877,64.594,111.93517,104.05374,0.32086,0.15391,0.16579,0.11405,0.10095
27043,104000,North Dakota St.,Bison,0.31781,0.72881,0.43018,62.556,120.26077,104.4319,0.40875,0.1354,0.15952,0.09957,0.13063
36046,104288,St. Thomas (MN),Tommies,0.24927,0.75024,0.52503,62.747,115.56406,102.95882,0.28947,0.12843,0.16787,0.09826,0.06723
41097,104053,Omaha,Mavericks,0.26941,0.72075,0.48866,67.261,112.52176,113.195,0.33123,0.14327,0.12667,0.08526,0.08832
27168,104032,Oakland,Golden Grizzlies,0.31387,0.70559,0.52612,67.613,108.71239,110.53613,0.41888,0.15156,0.18827,0.12077,0.03502
33533,103999,North Dakota,Fighting Hawks,0.25916,0.73254,0.45921,66.975,106.87443,109.47894,0.27095,0.14795,0.14186,0.06572,0.06617
36046,104053,Omaha,Mavericks,0.25044,0.75364,0.39763,66.561,110.29585,108.62402,0.39188,0.12926,0.14891,0.09053,0.06854
41097,104054,Oral Roberts,Golden Eagles,0.29636,0.69349,0.48335,68.234,106.66553,112.7481,0.36603,0.16658,0.13591,0.0873,0.08988
30629,104000,North Dakota St.,Bison,0.25857,0.77516,0.4233,66.711,110.47845,101.43971,0.33866,0.15141,0.11923,0.0578,0.08401
27249,104452,Western Ill.,Leathernecks,0.24698,0.72589,0.5672,59.05,102.28948,99.97273,0.33087,0.16758,0.19129,0.10061,0.0858
41097,104288,St. Thomas (MN),Tommies,0.2282,0.74092,0.57372,68.689,119.03593,104.17785,0.34247,0.12769,0.1505,0.10832,0.07549
38409,104288,St. Thomas (MN),Tommies,0.22765,0.69983,0.53586,68.324,121.2486,109.11087,0.33636,0.12459,0.16677,0.10451,0.09449
27168,104000,North Dakota St.,Bison,0.30732,0.75133,0.50835,59.869,111.28921,92.95233,0.28787,0.15686,0.16552,0.0959,0.12721
27249,104054,Oral Roberts,Golden Eagles,0.35072,0.7133,0.53125,63.002,113.9125,103.33854,0.41825,0.17093,0.18784,0.10294,0.07287
36046,103535,Denver,Pioneers,0.27796,0.71311,0.46934,69.579,114.35466,113.60751,0.37042,0.12205,0.13002,0.08763,0.09538
33533,104054,Oral Roberts,Golden Eagles,0.25406,0.72599,0.48582,70.194,118.65025,100.04882,0.24563,0.11745,0.15619,0.09661,0.1404
38409,104053,Omaha,Mavericks,0.29727,0.74376,0.49416,67.639,114.34632,111.26273,0.36275,0.13745,0.13477,0.0877,0.07354
