isOffense,competitionId,teamId,teamMarket,teamName,pfPct,freqChncTr,atr2FgPct,atr2FgaFreq,paint2FgPct,paint2FgaFreq,mid2FgPct,mid2FgaFreq,lane2FgaFreq,lane2FgPct,fga3Rate,fg3Pct
False,33533,103659,Grand Canyon,Lopes,0.2699,0.1335,0.5598,0.3087,0.3943,0.215,0.3173,0.1477,0.5237,0.4919,0.3286,0.317
False,36046,103659,Grand Canyon,Lopes,0.2947,0.1316,0.5265,0.3605,0.3417,0.1766,0.36,0.1226,0.537,0.4658,0.34036,0.31988
True,36046,103659,Grand Canyon,Lopes,0.2601,0.1625,0.6227,0.3511,0.4211,0.1703,0.4103,0.1165,0.5214,0.5568,0.36205,0.337
False,38409,103659,Grand Canyon,Lopes,0.2844,0.1599,0.544,0.3809,0.3576,0.1559,0.3319,0.1174,0.5368,0.4899,0.34583,0.31954
True,38409,103659,Grand Canyon,Lopes,0.2459,0.1809,0.5948,0.4432,0.3503,0.0991,0.4378,0.1172,0.5423,0.5501,0.34054,0.31167
False,33533,104249,Southern Utah,Thunderbirds,0.2818,0.1493,0.6238,0.3046,0.4105,0.1792,0.3578,0.1542,0.4837,0.5448,0.36209,0.35677
True,33533,104249,Southern Utah,Thunderbirds,0.2529,0.2044,0.6395,0.3871,0.3802,0.1548,0.3212,0.0765,0.542,0.5654,0.38155,0.35601
False,27693,103615,Florida A&M,Rattlers,0.2411,0.1917,0.7041,0.2813,0.4312,0.2297,0.2787,0.1286,0.5111,0.5814,0.36038,0.27778
True,27693,103615,Florida A&M,Rattlers,0.2483,0.1973,0.6205,0.2167,0.4715,0.2144,0.4008,0.28,0.4311,0.5464,0.28889,0.32308
False,27693,103633,Furman,Paladins,0.2115,0.1556,0.636,0.3479,0.3786,0.1499,0.3571,0.0815,0.4978,0.5585,0.42067,0.36678
True,27693,103633,Furman,Paladins,0.2462,0.1446,0.6525,0.3602,0.4314,0.1419,0.24,0.0348,0.5021,0.59,0.46314,0.33634
False,27693,104394,VMI,Keydets,0.2259,0.1641,0.6258,0.2982,0.3489,0.1482,0.3282,0.123,0.4464,0.5339,0.43064,0.33382
True,27693,104394,VMI,Keydets,0.201,0.168,0.6719,0.3064,0.385,0.1368,0.3481,0.0923,0.4432,0.5833,0.46443,0.3785
False,27693,103449,Chattanooga,Mocs,0.2343,0.1564,0.6333,0.2709,0.4719,0.2358,0.399,0.1377,0.5066,0.5582,0.35563,0.33147
True,27693,103449,Chattanooga,Mocs,0.2089,0.1259,0.5882,0.2569,0.4298,0.2247,0.3956,0.1196,0.4816,0.5143,0.39882,0.35914
True,30629,104394,VMI,Keydets,0.2165,0.159,0.6547,0.2704,0.4038,0.1123,0.4173,0.0685,0.3826,0.5811,0.54884,0.3825
False,30629,104394,VMI,Keydets,0.218,0.1332,0.595,0.2622,0.362,0.1418,0.3785,0.1275,0.404,0.5132,0.4685,0.33514
True,30629,103633,Furman,Paladins,0.22,0.1499,0.662,0.2468,0.469,0.182,0.3394,0.0535,0.4289,0.5801,0.51766,0.38009
False,30629,103633,Furman,Paladins,0.2071,0.1383,0.6547,0.288,0.4353,0.219,0.3714,0.1262,0.507,0.56,0.36682,0.33146
False,30629,103449,Chattanooga,Mocs,0.2251,0.1413,0.6501,0.2763,0.4236,0.2031,0.3144,0.1165,0.4794,0.5541,0.40407,0.29723
True,30629,103449,Chattanooga,Mocs,0.24,0.1193,0.6522,0.3142,0.4332,0.1816,0.4034,0.1156,0.4959,0.572,0.38854,0.345
True,33533,104394,VMI,Keydets,0.2268,0.1232,0.6366,0.2418,0.3411,0.1784,0.3333,0.1217,0.4202,0.5111,0.45814,0.35074
False,33533,104394,VMI,Keydets,0.2108,0.165,0.7239,0.2443,0.4574,0.1498,0.3592,0.1094,0.3941,0.6226,0.49655,0.36684
True,33533,103449,Chattanooga,Mocs,0.233,0.136,0.6525,0.2762,0.3972,0.1381,0.3333,0.0676,0.4143,0.5674,0.51812,0.37618
False,33533,103449,Chattanooga,Mocs,0.2482,0.1415,0.5812,0.273,0.4403,0.1796,0.3555,0.122,0.4526,0.5253,0.42544,0.33371
False,33533,103633,Furman,Paladins,0.2492,0.1298,0.6371,0.2908,0.4288,0.245,0.3655,0.1137,0.5358,0.5419,0.35053,0.3297
True,33533,103633,Furman,Paladins,0.244,0.1827,0.7229,0.2644,0.4924,0.2165,0.359,0.055,0.481,0.6191,0.46407,0.34413
True,36046,103449,Chattanooga,Mocs,0.234,0.1628,0.6728,0.2569,0.4902,0.1598,0.4247,0.0762,0.4167,0.6028,0.50705,0.35942
False,36046,103449,Chattanooga,Mocs,0.2366,0.1329,0.6148,0.2712,0.3846,0.2104,0.2727,0.0971,0.4816,0.5143,0.42128,0.33993
True,36046,103633,Furman,Paladins,0.2252,0.1876,0.6377,0.3252,0.4203,0.1344,0.4016,0.0594,0.4596,0.5742,0.48101,0.32389
False,36046,103633,Furman,Paladins,0.2363,0.1528,0.615,0.3674,0.4505,0.1788,0.3395,0.1056,0.5462,0.5612,0.34823,0.34274
True,36046,104394,VMI,Keydets,0.2287,0.1985,0.5793,0.3292,0.4195,0.1798,0.3357,0.1432,0.509,0.5228,0.3478,0.31204
False,36046,104394,VMI,Keydets,0.2151,0.1744,0.6344,0.3504,0.4202,0.1558,0.3491,0.1013,0.5062,0.5685,0.39245,0.35688
True,38409,104394,VMI,Keydets,0.2384,0.1354,0.6066,0.324,0.4021,0.1438,0.3056,0.0553,0.4678,0.5438,0.47697,0.32511
False,38409,104394,VMI,Keydets,0.2557,0.1511,0.6269,0.299,0.4367,0.1487,0.3817,0.0922,0.4477,0.5637,0.46009,0.33944
True,38409,103633,Furman,Paladins,0.2245,0.1336,0.656,0.293,0.3852,0.1206,0.4267,0.0741,0.4135,0.5771,0.51235,0.36644
False,38409,103633,Furman,Paladins,0.2438,0.1267,0.5932,0.3256,0.3573,0.1874,0.393,0.0968,0.513,0.507,0.39017,0.31852
False,38409,103449,Chattanooga,Mocs,0.2401,0.1214,0.635,0.2762,0.3995,0.198,0.3721,0.1166,0.4742,0.5367,0.40913,0.34586
True,38409,103449,Chattanooga,Mocs,0.2397,0.1386,0.654,0.3046,0.5199,0.1572,0.4034,0.0786,0.4618,0.6083,0.45958,0.36152
False,41097,103449,Chattanooga,Mocs,0.2407,0.1199,0.6043,0.3248,0.4109,0.1376,0.3048,0.0997,0.4624,0.5467,0.43787,0.32765
True,41097,103449,Chattanooga,Mocs,0.2849,0.1457,0.6541,0.2558,0.4735,0.1416,0.4641,0.0971,0.3973,0.5897,0.50563,0.35843
False,41097,104394,VMI,Keydets,0.235,0.1647,0.6786,0.2586,0.4847,0.1853,0.3835,0.1064,0.444,0.5977,0.44966,0.35132
True,41097,104394,VMI,Keydets,0.2485,0.1419,0.564,0.2386,0.3925,0.1517,0.4328,0.0694,0.3903,0.4973,0.54037,0.32854
True,41097,103633,Furman,Paladins,0.2277,0.1404,0.6647,0.3323,0.5162,0.1378,0.4831,0.0587,0.4701,0.6212,0.47114,0.32841
False,41097,103633,Furman,Paladins,0.2571,0.1347,0.6049,0.2766,0.434,0.1889,0.3755,0.1136,0.4655,0.5355,0.4209,0.32118
True,27693,103716,Idaho,Vandals,0.2823,0.1092,0.6354,0.2542,0.4027,0.1995,0.3563,0.2304,0.4537,0.5331,0.31598,0.34078
False,27693,103716,Idaho,Vandals,0.2504,0.1487,0.6233,0.2966,0.4387,0.2034,0.4424,0.1326,0.5,0.5482,0.36736,0.38074
False,27693,103717,Idaho St.,Bengals,0.315,0.1666,0.5744,0.2591,0.3993,0.2298,0.2835,0.1958,0.4888,0.4921,0.31534,0.3423
True,27693,103717,Idaho St.,Bengals,0.2807,0.1275,0.6741,0.2506,0.4475,0.2569,0.2869,0.0967,0.5075,0.5594,0.39572,0.33267
False,27693,104249,Southern Utah,Thunderbirds,0.2758,0.1418,0.6117,0.2507,0.4091,0.1849,0.392,0.1751,0.4356,0.5257,0.38936,0.32734
True,27693,104249,Southern Utah,Thunderbirds,0.2347,0.1952,0.6754,0.3363,0.4542,0.1627,0.3607,0.0827,0.499,0.6033,0.41831,0.34198
True,27693,103940,Montana,Grizzlies,0.2923,0.1172,0.6056,0.2378,0.4915,0.2728,0.3861,0.2087,0.5106,0.5446,0.28071,0.36235
False,27693,103940,Montana,Grizzlies,0.2685,0.138,0.6146,0.2553,0.4282,0.2688,0.3727,0.1415,0.5241,0.519,0.33441,0.31154
True,30629,103717,Idaho St.,Bengals,0.2799,0.1157,0.6298,0.2755,0.41,0.1866,0.3242,0.1132,0.4621,0.541,0.42475,0.3104
False,30629,103717,Idaho St.,Bengals,0.2994,0.158,0.6791,0.3105,0.4468,0.2011,0.3627,0.1247,0.5116,0.5878,0.36369,0.33613
False,33533,103940,Montana,Grizzlies,0.2583,0.1287,0.6604,0.23,0.4728,0.2601,0.3976,0.1562,0.4902,0.5609,0.35363,0.32174
True,33533,103940,Montana,Grizzlies,0.287,0.0865,0.6239,0.2079,0.5086,0.2467,0.3943,0.1491,0.4545,0.5613,0.39636,0.37309
False,38409,103717,Idaho St.,Bengals,0.277,0.1682,0.6176,0.3273,0.4007,0.1847,0.3542,0.1155,0.512,0.5394,0.37244,0.37318
True,38409,103717,Idaho St.,Bengals,0.252,0.1302,0.6362,0.2963,0.3799,0.1979,0.3462,0.1294,0.4942,0.5336,0.37645,0.32452
False,36046,103716,Idaho,Vandals,0.2335,0.1333,0.6396,0.3116,0.4071,0.1953,0.369,0.1077,0.5069,0.55,0.38537,0.35277
True,36046,103716,Idaho,Vandals,0.2729,0.0984,0.6508,0.2835,0.4319,0.194,0.3202,0.1142,0.4775,0.5618,0.40832,0.33471
False,33533,103717,Idaho St.,Bengals,0.2737,0.1549,0.6374,0.3362,0.4379,0.1916,0.3291,0.1327,0.5278,0.565,0.33957,0.3222
True,33533,103717,Idaho St.,Bengals,0.2676,0.1144,0.6223,0.2566,0.438,0.1944,0.4409,0.1423,0.451,0.5429,0.40672,0.33747
True,30629,103940,Montana,Grizzlies,0.2819,0.1345,0.6923,0.2152,0.4511,0.2974,0.3474,0.1216,0.5126,0.5523,0.36587,0.34945
False,30629,103940,Montana,Grizzlies,0.2706,0.1248,0.6302,0.2715,0.4078,0.29,0.3174,0.1367,0.5615,0.5153,0.30184,0.3563
True,33533,103716,Idaho,Vandals,0.2529,0.1071,0.7163,0.2461,0.4658,0.2765,0.3776,0.1122,0.5226,0.5838,0.3652,0.34013
False,33533,103716,Idaho,Vandals,0.2829,0.1354,0.6434,0.2704,0.4595,0.2532,0.3709,0.1524,0.5235,0.5545,0.3241,0.37949
False,41097,103717,Idaho St.,Bengals,0.2938,0.1655,0.6225,0.3454,0.4576,0.1778,0.445,0.1029,0.5232,0.5664,0.37392,0.35303
True,41097,103717,Idaho St.,Bengals,0.2702,0.1118,0.6044,0.3425,0.4413,0.1694,0.4539,0.0758,0.5118,0.5504,0.41237,0.32986
False,38409,103716,Idaho,Vandals,0.2554,0.1653,0.6333,0.3113,0.5085,0.186,0.3433,0.1062,0.4974,0.5866,0.39641,0.348
True,38409,103716,Idaho,Vandals,0.27,0.1244,0.623,0.2934,0.4301,0.1529,0.3289,0.0812,0.4463,0.5569,0.47247,0.34842
True,30629,103716,Idaho,Vandals,0.2774,0.1344,0.6161,0.3246,0.3486,0.1853,0.3299,0.1116,0.5099,0.5189,0.37847,0.37126
False,30629,103716,Idaho,Vandals,0.2669,0.1725,0.6595,0.3206,0.4606,0.2289,0.3991,0.1155,0.5495,0.5767,0.33492,0.34968
False,36046,103717,Idaho St.,Bengals,0.2747,0.1593,0.6517,0.3646,0.4268,0.2196,0.3795,0.1063,0.5842,0.5672,0.30954,0.35035
True,36046,103717,Idaho St.,Bengals,0.2479,0.1104,0.6637,0.2971,0.4336,0.2376,0.3874,0.1167,0.5347,0.5615,0.34858,0.32881
False,38409,103940,Montana,Grizzlies,0.2608,0.1183,0.6765,0.2658,0.4549,0.2545,0.3643,0.1314,0.5203,0.5681,0.34831,0.32679
True,38409,103940,Montana,Grizzlies,0.2407,0.1345,0.7126,0.3149,0.5026,0.1975,0.3612,0.1174,0.5124,0.6317,0.37022,0.35754
True,41097,103940,Montana,Grizzlies,0.2534,0.1578,0.6534,0.2703,0.5579,0.2326,0.4247,0.0786,0.503,0.6092,0.41842,0.35779
False,41097,103940,Montana,Grizzlies,0.2445,0.1509,0.6429,0.2665,0.4354,0.2394,0.3,0.1095,0.5059,0.5447,0.38458,0.31683
False,36046,103940,Montana,Grizzlies,0.2407,0.1212,0.6495,0.2614,0.4376,0.2652,0.3344,0.1506,0.5266,0.5428,0.32278,0.33432
True,36046,103940,Montana,Grizzlies,0.2511,0.1327,0.6822,0.2593,0.5112,0.2159,0.4241,0.1523,0.4752,0.6045,0.37253,0.35834
True,41097,103716,Idaho,Vandals,0.2645,0.1353,0.6265,0.2736,0.4469,0.1923,0.3381,0.0646,0.4659,0.5523,0.46958,0.35114
False,41097,103716,Idaho,Vandals,0.2723,0.1473,0.6195,0.2634,0.3862,0.232,0.3833,0.139,0.4954,0.5103,0.36562,0.34702
True,30629,104249,Southern Utah,Thunderbirds,0.242,0.1758,0.6752,0.2979,0.4357,0.2011,0.3436,0.0934,0.499,0.5787,0.40757,0.34313
False,30629,104249,Southern Utah,Thunderbirds,0.2517,0.1471,0.6667,0.2315,0.4444,0.2301,0.3388,0.1481,0.4616,0.5559,0.39026,0.34116
True,27693,103300,Ark.-Pine Bluff,Golden Lions,0.2635,0.1545,0.617,0.2342,0.3625,0.2566,0.2752,0.2143,0.4909,0.4839,0.29485,0.30423
False,27693,103300,Ark.-Pine Bluff,Golden Lions,0.278,0.2054,0.6805,0.3048,0.4102,0.2027,0.3333,0.152,0.5075,0.5725,0.34046,0.39535
True,30629,103300,Ark.-Pine Bluff,Golden Lions,0.2554,0.2057,0.6789,0.2367,0.3515,0.2447,0.3509,0.114,0.4813,0.5125,0.40467,0.29654
False,30629,103300,Ark.-Pine Bluff,Golden Lions,0.2488,0.1902,0.7554,0.298,0.4204,0.257,0.32,0.1279,0.555,0.6002,0.31714,0.35887
False,36046,103300,Ark.-Pine Bluff,Golden Lions,0.2486,0.1772,0.6592,0.3749,0.3889,0.1164,0.3633,0.1273,0.4913,0.5951,0.3814,0.30508
False,33533,103300,Ark.-Pine Bluff,Golden Lions,0.2407,0.1776,0.6476,0.3219,0.3463,0.1735,0.3476,0.1429,0.4954,0.5421,0.36174,0.32712
False,38409,103300,Ark.-Pine Bluff,Golden Lions,0.2264,0.1979,0.7096,0.3411,0.376,0.1324,0.3072,0.081,0.4735,0.6163,0.44544,0.35196
False,41097,103300,Ark.-Pine Bluff,Golden Lions,0.2331,0.1672,0.7026,0.3014,0.3895,0.1992,0.3554,0.1268,0.5005,0.578,0.37264,0.33474
True,33533,103300,Ark.-Pine Bluff,Golden Lions,0.2798,0.2057,0.5854,0.3067,0.2974,0.1548,0.2908,0.1128,0.4614,0.4888,0.42578,0.31081
True,38409,103300,Ark.-Pine Bluff,Golden Lions,0.2637,0.1761,0.6177,0.3999,0.3889,0.1763,0.3494,0.0452,0.5762,0.5477,0.37867,0.32328
True,36046,103300,Ark.-Pine Bluff,Golden Lions,0.2517,0.2251,0.6067,0.3295,0.3333,0.1137,0.3675,0.0643,0.4432,0.5366,0.49259,0.3757
True,41097,103300,Ark.-Pine Bluff,Golden Lions,0.2745,0.198,0.7135,0.2853,0.3555,0.23,0.3364,0.1129,0.5153,0.5537,0.37184,0.34326
False,30629,103615,Florida A&M,Rattlers,0.231,0.1694,0.6667,0.2786,0.3689,0.1798,0.264,0.1842,0.4584,0.5498,0.35741,0.34227
True,30629,103615,Florida A&M,Rattlers,0.2688,0.1672,0.6318,0.2165,0.4618,0.2107,0.3655,0.3182,0.4272,0.5479,0.25457,0.3046
True,33533,103615,Florida A&M,Rattlers,0.2872,0.1515,0.6039,0.2521,0.3688,0.1837,0.273,0.22,0.4358,0.5048,0.34427,0.31237
False,33533,103615,Florida A&M,Rattlers,0.2528,0.2002,0.6336,0.3384,0.4549,0.1822,0.2551,0.1342,0.5205,0.5711,0.34521,0.33929
False,36046,103615,Florida A&M,Rattlers,0.2157,0.1827,0.6323,0.2858,0.4242,0.1905,0.3475,0.1628,0.4763,0.5491,0.36085,0.3616
True,36046,103615,Florida A&M,Rattlers,0.2677,0.1768,0.6104,0.2859,0.4182,0.1965,0.3369,0.2228,0.4824,0.5321,0.29482,0.34343
True,41097,103615,Florida A&M,Rattlers,0.2605,0.1708,0.6198,0.3188,0.4328,0.1924,0.2828,0.1137,0.5112,0.5494,0.37507,0.32619
True,38409,103615,Florida A&M,Rattlers,0.2606,0.1703,0.6299,0.2952,0.4248,0.1546,0.3286,0.0813,0.4497,0.5594,0.46891,0.34572
False,38409,103615,Florida A&M,Rattlers,0.2435,0.1899,0.6472,0.3388,0.36,0.1782,0.3063,0.1217,0.517,0.5483,0.36129,0.34143
False,41097,103615,Florida A&M,Rattlers,0.2628,0.2118,0.6205,0.3293,0.4198,0.1958,0.317,0.1279,0.5251,0.5457,0.34703,0.34868
True,27693,103927,Mississippi Val.,Delta Devils,0.253,0.2118,0.5622,0.1853,0.2926,0.1605,0.2872,0.1665,0.3459,0.437,0.48762,0.338
False,27693,103927,Mississippi Val.,Delta Devils,0.2169,0.226,0.7143,0.2999,0.4943,0.1895,0.3535,0.1438,0.4895,0.6291,0.36674,0.36238
True,30629,103927,Mississippi Val.,Delta Devils,0.2527,0.2007,0.5605,0.2799,0.3295,0.1783,0.3463,0.1596,0.4582,0.4706,0.38217,0.30922
False,30629,103927,Mississippi Val.,Delta Devils,0.2354,0.2472,0.708,0.3238,0.4355,0.2056,0.4372,0.154,0.5294,0.6022,0.31662,0.41855
True,36046,103927,Mississippi Val.,Delta Devils,0.2746,0.1313,0.5378,0.326,0.3273,0.1805,0.3136,0.1864,0.5065,0.4628,0.30714,0.29175
True,38409,103927,Mississippi Val.,Delta Devils,0.2501,0.1402,0.5625,0.2857,0.3757,0.2207,0.2914,0.1926,0.5064,0.4811,0.30102,0.29661
True,33533,103927,Mississippi Val.,Delta Devils,0.2656,0.1585,0.5619,0.3314,0.3305,0.2124,0.297,0.1802,0.5437,0.4716,0.27603,0.34914
True,41097,103927,Mississippi Val.,Delta Devils,0.3103,0.1745,0.6008,0.2594,0.3633,0.1635,0.3834,0.2687,0.4229,0.509,0.30845,0.30035
False,36046,103927,Mississippi Val.,Delta Devils,0.2582,0.2352,0.649,0.4107,0.4017,0.1417,0.3453,0.0842,0.5524,0.5855,0.36342,0.365
False,33533,103927,Mississippi Val.,Delta Devils,0.2582,0.1851,0.6421,0.3031,0.4353,0.1902,0.3831,0.1124,0.4933,0.5624,0.3943,0.35887
False,38409,103927,Mississippi Val.,Delta Devils,0.227,0.208,0.6814,0.3648,0.4539,0.1507,0.3883,0.1046,0.5156,0.6149,0.37987,0.37335
False,41097,103927,Mississippi Val.,Delta Devils,0.2513,0.2087,0.676,0.3265,0.3806,0.156,0.3886,0.0944,0.4825,0.5805,0.4231,0.36862
True,27693,104298,Stony Brook,Seawolves,0.2498,0.1148,0.6136,0.3005,0.4024,0.1866,0.3005,0.154,0.4871,0.5327,0.35888,0.29598
False,27693,104369,UMass Lowell,River Hawks,0.2865,0.1416,0.5768,0.3643,0.401,0.1587,0.3311,0.1135,0.523,0.5235,0.3635,0.31646
False,30629,103850,Maine,Black Bears,0.2052,0.1463,0.637,0.2917,0.4683,0.2302,0.3385,0.1237,0.5219,0.5626,0.35447,0.37388
True,30629,103850,Maine,Black Bears,0.2664,0.1321,0.6157,0.2612,0.3787,0.182,0.3838,0.1717,0.4432,0.5184,0.38513,0.30769
False,33533,103273,UAlbany,Great Danes,0.2405,0.1787,0.6756,0.3256,0.4806,0.2094,0.3909,0.1231,0.535,0.5993,0.34187,0.36197
True,33533,103850,Maine,Black Bears,0.2227,0.1576,0.6358,0.2648,0.5126,0.2326,0.3534,0.1555,0.4974,0.5781,0.34717,0.33333
False,33533,103850,Maine,Black Bears,0.1913,0.1343,0.6787,0.2663,0.467,0.2448,0.3415,0.1227,0.5111,0.5773,0.36625,0.34314
False,30629,103273,UAlbany,Great Danes,0.23,0.1392,0.6374,0.2773,0.3651,0.1853,0.3775,0.1517,0.4625,0.5283,0.38574,0.35545
False,30629,104364,UMBC,Retrievers,0.2475,0.1228,0.6437,0.3062,0.4483,0.1566,0.3462,0.1685,0.4627,0.5776,0.36879,0.34553
True,30629,104364,UMBC,Retrievers,0.1983,0.1429,0.6174,0.2491,0.4066,0.1942,0.37,0.1327,0.4433,0.5251,0.42398,0.38345
False,41097,103850,Maine,Black Bears,0.2664,0.1226,0.6521,0.2588,0.4887,0.2746,0.3873,0.098,0.5334,0.5679,0.36863,0.29647
True,41097,103850,Maine,Black Bears,0.2581,0.1526,0.629,0.2712,0.4714,0.24,0.3661,0.1144,0.5112,0.555,0.37438,0.31886
True,41097,103273,UAlbany,Great Danes,0.2578,0.1417,0.6272,0.3669,0.4464,0.1782,0.4103,0.0827,0.5451,0.5681,0.37222,0.33476
False,41097,103273,UAlbany,Great Danes,0.2042,0.1604,0.6078,0.3363,0.3858,0.178,0.3939,0.0907,0.5143,0.531,0.39505,0.35049
True,30629,104298,Stony Brook,Seawolves,0.2111,0.1481,0.627,0.2349,0.4641,0.2097,0.3732,0.1527,0.4446,0.5502,0.40269,0.33912
False,30629,104298,Stony Brook,Seawolves,0.2388,0.1319,0.6925,0.2476,0.4576,0.2071,0.3721,0.1374,0.4547,0.5855,0.40788,0.33812
True,30629,104369,UMass Lowell,River Hawks,0.235,0.1592,0.6309,0.2844,0.4394,0.2475,0.3986,0.1478,0.5319,0.5418,0.3203,0.30602
False,30629,104369,UMass Lowell,River Hawks,0.2232,0.1632,0.5688,0.2762,0.3599,0.2348,0.3162,0.1543,0.5111,0.4728,0.33466,0.35763
False,36046,103850,Maine,Black Bears,0.2261,0.1606,0.5967,0.2999,0.4496,0.2653,0.3508,0.1065,0.5652,0.5276,0.32832,0.31749
True,33533,104364,UMBC,Retrievers,0.2166,0.1548,0.645,0.2553,0.4375,0.1989,0.42,0.1554,0.4542,0.5542,0.39047,0.34085
False,33533,104364,UMBC,Retrievers,0.2315,0.121,0.6559,0.2796,0.406,0.2121,0.3064,0.1249,0.4918,0.5481,0.38331,0.37725
False,41097,104364,UMBC,Retrievers,0.2339,0.1144,0.6044,0.2999,0.4095,0.2251,0.3365,0.1074,0.5249,0.5209,0.36762,0.3144
True,41097,104364,UMBC,Retrievers,0.2033,0.1498,0.642,0.2804,0.5011,0.231,0.3591,0.0961,0.5114,0.5784,0.39246,0.36265
True,38409,104369,UMass Lowell,River Hawks,0.192,0.1362,0.7023,0.2789,0.5099,0.2746,0.3859,0.0998,0.5534,0.6069,0.34672,0.35368
False,38409,104369,UMass Lowell,River Hawks,0.2568,0.1496,0.6502,0.2676,0.4075,0.2598,0.3402,0.1181,0.5275,0.5307,0.35441,0.33887
False,38409,103273,UAlbany,Great Danes,0.2322,0.1543,0.6512,0.3826,0.4834,0.1672,0.3048,0.1035,0.5498,0.6002,0.34662,0.35144
False,38409,103850,Maine,Black Bears,0.2173,0.1358,0.5973,0.3147,0.4516,0.2128,0.2667,0.1109,0.5275,0.5385,0.36167,0.32847
True,38409,103850,Maine,Black Bears,0.2275,0.1619,0.6301,0.2691,0.4906,0.2473,0.3579,0.155,0.5163,0.5633,0.32867,0.35489
True,41097,104369,UMass Lowell,River Hawks,0.2156,0.1431,0.6413,0.3093,0.4497,0.2945,0.3471,0.0869,0.6038,0.5478,0.3093,0.32231
False,41097,104369,UMass Lowell,River Hawks,0.2472,0.1508,0.6315,0.2941,0.4522,0.2527,0.4486,0.0911,0.5468,0.5486,0.36207,0.33741
False,36046,104364,UMBC,Retrievers,0.2117,0.1387,0.6064,0.3485,0.4358,0.2002,0.3702,0.0877,0.5487,0.5442,0.36355,0.312
True,36046,104364,UMBC,Retrievers,0.2147,0.2188,0.6642,0.2732,0.4638,0.2087,0.3761,0.1689,0.4819,0.5774,0.34929,0.35786
False,38409,104364,UMBC,Retrievers,0.2134,0.1256,0.6274,0.3378,0.4418,0.207,0.362,0.1087,0.5447,0.5569,0.34661,0.34752
True,38409,104364,UMBC,Retrievers,0.2142,0.2006,0.6751,0.3307,0.4068,0.1847,0.3723,0.0981,0.5154,0.5789,0.38654,0.38731
False,36046,104369,UMass Lowell,River Hawks,0.2614,0.1708,0.6105,0.2774,0.4133,0.2637,0.3223,0.1178,0.5411,0.5144,0.34112,0.28673
True,36046,104369,UMass Lowell,River Hawks,0.2091,0.1563,0.6425,0.3446,0.4644,0.2843,0.3176,0.0769,0.6289,0.562,0.29418,0.32862
True,33533,104369,UMass Lowell,River Hawks,0.2454,0.143,0.6661,0.2972,0.4567,0.2952,0.3351,0.0972,0.5925,0.5618,0.31028,0.38126
False,33533,104369,UMass Lowell,River Hawks,0.2553,0.1653,0.5777,0.2686,0.363,0.2784,0.3306,0.1263,0.5469,0.4684,0.3268,0.33438
True,36046,103273,UAlbany,Great Danes,0.2652,0.203,0.5743,0.4085,0.4228,0.1574,0.3504,0.0665,0.5658,0.5322,0.36765,0.33025
False,36046,103273,UAlbany,Great Danes,0.2131,0.1876,0.6166,0.4388,0.4319,0.1548,0.3925,0.1101,0.5936,0.5685,0.2963,0.28993
True,27693,103273,UAlbany,Great Danes,0.2618,0.1798,0.5882,0.3658,0.4277,0.1801,0.3571,0.111,0.5459,0.5353,0.34315,0.33663
True,27693,103850,Maine,Black Bears,0.2784,0.0978,0.5784,0.2257,0.3516,0.2013,0.3036,0.1239,0.427,0.4715,0.44912,0.31527
False,27693,104364,UMBC,Retrievers,0.277,0.1078,0.5985,0.2338,0.3896,0.2085,0.2899,0.1525,0.4422,0.5,0.40523,0.3363
False,27693,103850,Maine,Black Bears,0.2421,0.1554,0.6336,0.2684,0.433,0.1988,0.3478,0.1414,0.4672,0.5482,0.39139,0.3089
True,30629,103273,UAlbany,Great Danes,0.2778,0.1389,0.5701,0.2499,0.4146,0.2286,0.3459,0.1976,0.4785,0.4958,0.32395,0.3227
False,27693,103273,UAlbany,Great Danes,0.271,0.1396,0.6092,0.3177,0.419,0.2002,0.396,0.113,0.5179,0.5356,0.36913,0.34545
True,27693,104364,UMBC,Retrievers,0.2511,0.1618,0.5945,0.2795,0.4268,0.2363,0.4,0.1105,0.5159,0.5177,0.37368,0.34961
False,27693,104298,Stony Brook,Seawolves,0.2666,0.1469,0.5898,0.2852,0.3032,0.169,0.3782,0.1476,0.4541,0.4832,0.39832,0.33205
True,27693,104369,UMass Lowell,River Hawks,0.3006,0.122,0.6247,0.3266,0.4152,0.1806,0.3616,0.1427,0.5073,0.5501,0.35,0.34562
True,33533,103273,UAlbany,Great Danes,0.2749,0.1463,0.5746,0.2971,0.4127,0.1914,0.2893,0.0966,0.4885,0.5112,0.41495,0.3265
True,36046,103850,Maine,Black Bears,0.2423,0.1522,0.5984,0.272,0.4768,0.2474,0.3891,0.16,0.5194,0.5405,0.32059,0.29472
True,38409,103273,UAlbany,Great Danes,0.2567,0.1823,0.6047,0.3503,0.4112,0.1928,0.3383,0.0983,0.5431,0.536,0.35861,0.32469
False,27693,104471,Wichita St.,Shockers,0.2655,0.1506,0.5971,0.3145,0.3223,0.1591,0.3438,0.1448,0.4736,0.5048,0.3816,0.29644
True,27693,104471,Wichita St.,Shockers,0.2293,0.1704,0.5751,0.3538,0.2432,0.1124,0.2948,0.1314,0.4662,0.4951,0.40243,0.33585
True,27693,104346,Tulane,Green Wave,0.2363,0.145,0.5836,0.2876,0.2983,0.1426,0.3148,0.1702,0.4303,0.489,0.39953,0.29783
